datetime,market_price,temperature,relative_humidity
2023-01-01 00:00:00,-5.17,9.4,81
2023-01-01 00:15:00,-5.17,9.4,81
2023-01-01 00:30:00,-5.17,9.4,81
2023-01-01 00:45:00,-5.17,9.4,81
2023-01-01 01:00:00,-1.07,8.9,83
2023-01-01 01:15:00,-1.07,8.9,83
2023-01-01 01:30:00,-1.07,8.9,83
2023-01-01 01:45:00,-1.07,8.9,83
2023-01-01 02:00:00,-1.47,13.1,67
2023-01-01 02:15:00,-1.47,13.1,67
2023-01-01 02:30:00,-1.47,13.1,67
2023-01-01 02:45:00,-1.47,13.1,67
2023-01-01 03:00:00,-5.08,13.2,67
2023-01-01 03:15:00,-5.08,13.2,67
2023-01-01 03:30:00,-5.08,13.2,67
2023-01-01 03:45:00,-5.08,13.2,67
2023-01-01 04:00:00,-4.49,13.9,64
2023-01-01 04:15:00,-4.49,13.9,64
2023-01-01 04:30:00,-4.49,13.9,64
2023-01-01 04:45:00,-4.49,13.9,64
2023-01-01 05:00:00,-5.4,13.0,66
2023-01-01 05:15:00,-5.4,13.0,66
2023-01-01 05:30:00,-5.4,13.0,66
2023-01-01 05:45:00,-5.4,13.0,66
2023-01-01 06:00:00,-5.02,11.9,70
2023-01-01 06:15:00,-5.02,11.9,70
2023-01-01 06:30:00,-5.02,11.9,70
2023-01-01 06:45:00,-5.02,11.9,70
2023-01-01 07:00:00,-1.3,10.8,73
2023-01-01 07:15:00,-1.3,10.8,73
2023-01-01 07:30:00,-1.3,10.8,73
2023-01-01 07:45:00,-1.3,10.8,73
2023-01-01 08:00:00,-1.44,11.2,72
2023-01-01 08:15:00,-1.44,11.2,72
2023-01-01 08:30:00,-1.44,11.2,72
2023-01-01 08:45:00,-1.44,11.2,72
2023-01-01 09:00:00,-1.09,9.4,80
2023-01-01 09:15:00,-1.09,9.4,80
2023-01-01 09:30:00,-1.09,9.4,80
2023-01-01 09:45:00,-1.09,9.4,80
2023-01-01 10:00:00,-1.07,11.6,74
2023-01-01 10:15:00,-1.07,11.6,74
2023-01-01 10:30:00,-1.07,11.6,74
2023-01-01 10:45:00,-1.07,11.6,74
2023-01-01 11:00:00,-1.07,14.6,59
2023-01-01 11:15:00,-1.07,14.6,59
2023-01-01 11:30:00,-1.07,14.6,59
2023-01-01 11:45:00,-1.07,14.6,59
2023-01-01 12:00:00,-0.79,16.1,54
2023-01-01 12:15:00,-0.79,16.1,54
2023-01-01 12:30:00,-0.79,16.1,54
2023-01-01 12:45:00,-0.79,16.1,54
2023-01-01 13:00:00,-0.27,16.9,50
2023-01-01 13:15:00,-0.27,16.9,50
2023-01-01 13:30:00,-0.27,16.9,50
2023-01-01 13:45:00,-0.27,16.9,50
2023-01-01 14:00:00,0.85,17.0,49
2023-01-01 14:15:00,0.85,17.0,49
2023-01-01 14:30:00,0.85,17.0,49
2023-01-01 14:45:00,0.85,17.0,49
2023-01-01 15:00:00,23.53,15.7,58
2023-01-01 15:15:00,23.53,15.7,58
2023-01-01 15:30:00,23.53,15.7,58
2023-01-01 15:45:00,23.53,15.7,58
2023-01-01 16:00:00,36.54,13.0,71
2023-01-01 16:15:00,36.54,13.0,71
2023-01-01 16:30:00,36.54,13.0,71
2023-01-01 16:45:00,36.54,13.0,71
2023-01-01 17:00:00,46.03,13.0,68
2023-01-01 17:15:00,46.03,13.0,68
2023-01-01 17:30:00,46.03,13.0,68
2023-01-01 17:45:00,46.03,13.0,68
2023-01-01 18:00:00,55.57,11.4,71
2023-01-01 18:15:00,55.57,11.4,71
2023-01-01 18:30:00,55.57,11.4,71
2023-01-01 18:45:00,55.57,11.4,71
2023-01-01 19:00:00,54.95,7.6,83
2023-01-01 19:15:00,54.95,7.6,83
2023-01-01 19:30:00,54.95,7.6,83
2023-01-01 19:45:00,54.95,7.6,83
2023-01-01 20:00:00,49.23,10.8,72
2023-01-01 20:15:00,49.23,10.8,72
2023-01-01 20:30:00,49.23,10.8,72
2023-01-01 20:45:00,49.23,10.8,72
2023-01-01 21:00:00,44.99,10.0,74
2023-01-01 21:15:00,44.99,10.0,74
2023-01-01 21:30:00,44.99,10.0,74
2023-01-01 21:45:00,44.99,10.0,74
2023-01-01 22:00:00,45.96,11.7,66
2023-01-01 22:15:00,45.96,11.7,66
2023-01-01 22:30:00,45.96,11.7,66
2023-01-01 22:45:00,45.96,11.7,66
2023-01-01 23:00:00,35.0,9.5,74
2023-01-01 23:15:00,35.0,9.5,74
2023-01-01 23:30:00,35.0,9.5,74
2023-01-01 23:45:00,35.0,9.5,74
2023-01-02 00:00:00,57.91,8.8,77
2023-01-02 00:15:00,57.91,8.8,77
2023-01-02 00:30:00,57.91,8.8,77
2023-01-02 00:45:00,57.91,8.8,77
2023-01-02 01:00:00,51.67,8.3,78
2023-01-02 01:15:00,51.67,8.3,78
2023-01-02 01:30:00,51.67,8.3,78
2023-01-02 01:45:00,51.67,8.3,78
2023-01-02 02:00:00,52.93,7.8,82
2023-01-02 02:15:00,52.93,7.8,82
2023-01-02 02:30:00,52.93,7.8,82
2023-01-02 02:45:00,52.93,7.8,82
2023-01-02 03:00:00,44.09,8.5,76
2023-01-02 03:15:00,44.09,8.5,76
2023-01-02 03:30:00,44.09,8.5,76
2023-01-02 03:45:00,44.09,8.5,76
2023-01-02 04:00:00,50.08,9.2,73
2023-01-02 04:15:00,50.08,9.2,73
2023-01-02 04:30:00,50.08,9.2,73
2023-01-02 04:45:00,50.08,9.2,73
2023-01-02 05:00:00,69.72,10.2,68
2023-01-02 05:15:00,69.72,10.2,68
2023-01-02 05:30:00,69.72,10.2,68
2023-01-02 05:45:00,69.72,10.2,68
2023-01-02 06:00:00,105.08,7.3,79
2023-01-02 06:15:00,105.08,7.3,79
2023-01-02 06:30:00,105.08,7.3,79
2023-01-02 06:45:00,105.08,7.3,79
2023-01-02 07:00:00,140.64,6.8,82
2023-01-02 07:15:00,140.64,6.8,82
2023-01-02 07:30:00,140.64,6.8,82
2023-01-02 07:45:00,140.64,6.8,82
2023-01-02 08:00:00,145.98,11.6,61
2023-01-02 08:15:00,145.98,11.6,61
2023-01-02 08:30:00,145.98,11.6,61
2023-01-02 08:45:00,145.98,11.6,61
2023-01-02 09:00:00,147.05,12.5,58
2023-01-02 09:15:00,147.05,12.5,58
2023-01-02 09:30:00,147.05,12.5,58
2023-01-02 09:45:00,147.05,12.5,58
2023-01-02 10:00:00,145.61,13.4,53
2023-01-02 10:15:00,145.61,13.4,53
2023-01-02 10:30:00,145.61,13.4,53
2023-01-02 10:45:00,145.61,13.4,53
2023-01-02 11:00:00,143.35,14.3,52
2023-01-02 11:15:00,143.35,14.3,52
2023-01-02 11:30:00,143.35,14.3,52
2023-01-02 11:45:00,143.35,14.3,52
2023-01-02 12:00:00,144.38,14.9,48
2023-01-02 12:15:00,144.38,14.9,48
2023-01-02 12:30:00,144.38,14.9,48
2023-01-02 12:45:00,144.38,14.9,48
2023-01-02 13:00:00,143.76,15.7,46
2023-01-02 13:15:00,143.76,15.7,46
2023-01-02 13:30:00,143.76,15.7,46
2023-01-02 13:45:00,143.76,15.7,46
2023-01-02 14:00:00,148.2,15.4,47
2023-01-02 14:15:00,148.2,15.4,47
2023-01-02 14:30:00,148.2,15.4,47
2023-01-02 14:45:00,148.2,15.4,47
2023-01-02 15:00:00,155.34,14.8,49
2023-01-02 15:15:00,155.34,14.8,49
2023-01-02 15:30:00,155.34,14.8,49
2023-01-02 15:45:00,155.34,14.8,49
2023-01-02 16:00:00,162.89,13.4,57
2023-01-02 16:15:00,162.89,13.4,57
2023-01-02 16:30:00,162.89,13.4,57
2023-01-02 16:45:00,162.89,13.4,57
2023-01-02 17:00:00,170.0,12.3,68
2023-01-02 17:15:00,170.0,12.3,68
2023-01-02 17:30:00,170.0,12.3,68
2023-01-02 17:45:00,170.0,12.3,68
2023-01-02 18:00:00,174.74,11.5,75
2023-01-02 18:15:00,174.74,11.5,75
2023-01-02 18:30:00,174.74,11.5,75
2023-01-02 18:45:00,174.74,11.5,75
2023-01-02 19:00:00,164.46,11.0,82
2023-01-02 19:15:00,164.46,11.0,82
2023-01-02 19:30:00,164.46,11.0,82
2023-01-02 19:45:00,164.46,11.0,82
2023-01-02 20:00:00,153.0,9.9,77
2023-01-02 20:15:00,153.0,9.9,77
2023-01-02 20:30:00,153.0,9.9,77
2023-01-02 20:45:00,153.0,9.9,77
2023-01-02 21:00:00,141.67,9.2,77
2023-01-02 21:15:00,141.67,9.2,77
2023-01-02 21:30:00,141.67,9.2,77
2023-01-02 21:45:00,141.67,9.2,77
2023-01-02 22:00:00,134.91,8.7,79
2023-01-02 22:15:00,134.91,8.7,79
2023-01-02 22:30:00,134.91,8.7,79
2023-01-02 22:45:00,134.91,8.7,79
2023-01-02 23:00:00,124.22,7.9,83
2023-01-02 23:15:00,124.22,7.9,83
2023-01-02 23:30:00,124.22,7.9,83
2023-01-02 23:45:00,124.22,7.9,83
2023-01-03 00:00:00,130.01,7.7,82
2023-01-03 00:15:00,130.01,7.7,82
2023-01-03 00:30:00,130.01,7.7,82
2023-01-03 00:45:00,130.01,7.7,82
2023-01-03 01:00:00,120.0,6.8,88
2023-01-03 01:15:00,120.0,6.8,88
2023-01-03 01:30:00,120.0,6.8,88
2023-01-03 01:45:00,120.0,6.8,88
2023-01-03 02:00:00,118.76,6.8,85
2023-01-03 02:15:00,118.76,6.8,85
2023-01-03 02:30:00,118.76,6.8,85
2023-01-03 02:45:00,118.76,6.8,85
2023-01-03 03:00:00,115.0,6.1,90
2023-01-03 03:15:00,115.0,6.1,90
2023-01-03 03:30:00,115.0,6.1,90
2023-01-03 03:45:00,115.0,6.1,90
2023-01-03 04:00:00,113.63,5.6,91
2023-01-03 04:15:00,113.63,5.6,91
2023-01-03 04:30:00,113.63,5.6,91
2023-01-03 04:45:00,113.63,5.6,91
2023-01-03 05:00:00,116.27,4.6,93
2023-01-03 05:15:00,116.27,4.6,93
2023-01-03 05:30:00,116.27,4.6,93
2023-01-03 05:45:00,116.27,4.6,93
2023-01-03 06:00:00,138.92,5.0,92
2023-01-03 06:15:00,138.92,5.0,92
2023-01-03 06:30:00,138.92,5.0,92
2023-01-03 06:45:00,138.92,5.0,92
2023-01-03 07:00:00,159.92,3.6,91
2023-01-03 07:15:00,159.92,3.6,91
2023-01-03 07:30:00,159.92,3.6,91
2023-01-03 07:45:00,159.92,3.6,91
2023-01-03 08:00:00,169.17,4.2,94
2023-01-03 08:15:00,169.17,4.2,94
2023-01-03 08:30:00,169.17,4.2,94
2023-01-03 08:45:00,169.17,4.2,94
2023-01-03 09:00:00,171.18,5.3,91
2023-01-03 09:15:00,171.18,5.3,91
2023-01-03 09:30:00,171.18,5.3,91
2023-01-03 09:45:00,171.18,5.3,91
2023-01-03 10:00:00,168.57,6.5,83
2023-01-03 10:15:00,168.57,6.5,83
2023-01-03 10:30:00,168.57,6.5,83
2023-01-03 10:45:00,168.57,6.5,83
2023-01-03 11:00:00,169.49,7.5,81
2023-01-03 11:15:00,169.49,7.5,81
2023-01-03 11:30:00,169.49,7.5,81
2023-01-03 11:45:00,169.49,7.5,81
2023-01-03 12:00:00,164.5,9.8,67
2023-01-03 12:15:00,164.5,9.8,67
2023-01-03 12:30:00,164.5,9.8,67
2023-01-03 12:45:00,164.5,9.8,67
2023-01-03 13:00:00,160.91,10.0,67
2023-01-03 13:15:00,160.91,10.0,67
2023-01-03 13:30:00,160.91,10.0,67
2023-01-03 13:45:00,160.91,10.0,67
2023-01-03 14:00:00,163.06,10.0,63
2023-01-03 14:15:00,163.06,10.0,63
2023-01-03 14:30:00,163.06,10.0,63
2023-01-03 14:45:00,163.06,10.0,63
2023-01-03 15:00:00,167.73,9.3,63
2023-01-03 15:15:00,167.73,9.3,63
2023-01-03 15:30:00,167.73,9.3,63
2023-01-03 15:45:00,167.73,9.3,63
2023-01-03 16:00:00,166.61,8.4,69
2023-01-03 16:15:00,166.61,8.4,69
2023-01-03 16:30:00,166.61,8.4,69
2023-01-03 16:45:00,166.61,8.4,69
2023-01-03 17:00:00,170.72,5.2,82
2023-01-03 17:15:00,170.72,5.2,82
2023-01-03 17:30:00,170.72,5.2,82
2023-01-03 17:45:00,170.72,5.2,82
2023-01-03 18:00:00,168.93,3.2,85
2023-01-03 18:15:00,168.93,3.2,85
2023-01-03 18:30:00,168.93,3.2,85
2023-01-03 18:45:00,168.93,3.2,85
2023-01-03 19:00:00,160.99,2.7,84
2023-01-03 19:15:00,160.99,2.7,84
2023-01-03 19:30:00,160.99,2.7,84
2023-01-03 19:45:00,160.99,2.7,84
2023-01-03 20:00:00,149.62,2.6,94
2023-01-03 20:15:00,149.62,2.6,94
2023-01-03 20:30:00,149.62,2.6,94
2023-01-03 20:45:00,149.62,2.6,94
2023-01-03 21:00:00,130.99,1.8,90
2023-01-03 21:15:00,130.99,1.8,90
2023-01-03 21:30:00,130.99,1.8,90
2023-01-03 21:45:00,130.99,1.8,90
2023-01-03 22:00:00,114.27,4.0,88
2023-01-03 22:15:00,114.27,4.0,88
2023-01-03 22:30:00,114.27,4.0,88
2023-01-03 22:45:00,114.27,4.0,88
2023-01-03 23:00:00,93.66,0.8,97
2023-01-03 23:15:00,93.66,0.8,97
2023-01-03 23:30:00,93.66,0.8,97
2023-01-03 23:45:00,93.66,0.8,97
2023-01-04 00:00:00,80.89,0.8,98
2023-01-04 00:15:00,80.89,0.8,98
2023-01-04 00:30:00,80.89,0.8,98
2023-01-04 00:45:00,80.89,0.8,98
2023-01-04 01:00:00,70.67,2.6,91
2023-01-04 01:15:00,70.67,2.6,91
2023-01-04 01:30:00,70.67,2.6,91
2023-01-04 01:45:00,70.67,2.6,91
2023-01-04 02:00:00,40.0,0.4,96
2023-01-04 02:15:00,40.0,0.4,96
2023-01-04 02:30:00,40.0,0.4,96
2023-01-04 02:45:00,40.0,0.4,96
2023-01-04 03:00:00,8.68,2.9,90
2023-01-04 03:15:00,8.68,2.9,90
2023-01-04 03:30:00,8.68,2.9,90
2023-01-04 03:45:00,8.68,2.9,90
2023-01-04 04:00:00,0.85,-0.6,96
2023-01-04 04:15:00,0.85,-0.6,96
2023-01-04 04:30:00,0.85,-0.6,96
2023-01-04 04:45:00,0.85,-0.6,96
2023-01-04 05:00:00,11.02,2.7,90
2023-01-04 05:15:00,11.02,2.7,90
2023-01-04 05:30:00,11.02,2.7,90
2023-01-04 05:45:00,11.02,2.7,90
2023-01-04 06:00:00,61.02,2.4,92
2023-01-04 06:15:00,61.02,2.4,92
2023-01-04 06:30:00,61.02,2.4,92
2023-01-04 06:45:00,61.02,2.4,92
2023-01-04 07:00:00,79.2,3.6,89
2023-01-04 07:15:00,79.2,3.6,89
2023-01-04 07:30:00,79.2,3.6,89
2023-01-04 07:45:00,79.2,3.6,89
2023-01-04 08:00:00,84.2,5.8,80
2023-01-04 08:15:00,84.2,5.8,80
2023-01-04 08:30:00,84.2,5.8,80
2023-01-04 08:45:00,84.2,5.8,80
2023-01-04 09:00:00,83.32,6.2,78
2023-01-04 09:15:00,83.32,6.2,78
2023-01-04 09:30:00,83.32,6.2,78
2023-01-04 09:45:00,83.32,6.2,78
2023-01-04 10:00:00,70.07,7.2,71
2023-01-04 10:15:00,70.07,7.2,71
2023-01-04 10:30:00,70.07,7.2,71
2023-01-04 10:45:00,70.07,7.2,71
2023-01-04 11:00:00,79.74,7.6,70
2023-01-04 11:15:00,79.74,7.6,70
2023-01-04 11:30:00,79.74,7.6,70
2023-01-04 11:45:00,79.74,7.6,70
2023-01-04 12:00:00,80.89,8.6,69
2023-01-04 12:15:00,80.89,8.6,69
2023-01-04 12:30:00,80.89,8.6,69
2023-01-04 12:45:00,80.89,8.6,69
2023-01-04 13:00:00,79.72,9.0,71
2023-01-04 13:15:00,79.72,9.0,71
2023-01-04 13:30:00,79.72,9.0,71
2023-01-04 13:45:00,79.72,9.0,71
2023-01-04 14:00:00,80.22,9.5,72
2023-01-04 14:15:00,80.22,9.5,72
2023-01-04 14:30:00,80.22,9.5,72
2023-01-04 14:45:00,80.22,9.5,72
2023-01-04 15:00:00,79.74,9.8,71
2023-01-04 15:15:00,79.74,9.8,71
2023-01-04 15:30:00,79.74,9.8,71
2023-01-04 15:45:00,79.74,9.8,71
2023-01-04 16:00:00,80.82,9.4,74
2023-01-04 16:15:00,80.82,9.4,74
2023-01-04 16:30:00,80.82,9.4,74
2023-01-04 16:45:00,80.82,9.4,74
2023-01-04 17:00:00,86.16,9.6,74
2023-01-04 17:15:00,86.16,9.6,74
2023-01-04 17:30:00,86.16,9.6,74
2023-01-04 17:45:00,86.16,9.6,74
2023-01-04 18:00:00,72.28,10.2,72
2023-01-04 18:15:00,72.28,10.2,72
2023-01-04 18:30:00,72.28,10.2,72
2023-01-04 18:45:00,72.28,10.2,72
2023-01-04 19:00:00,66.61,10.1,75
2023-01-04 19:15:00,66.61,10.1,75
2023-01-04 19:30:00,66.61,10.1,75
2023-01-04 19:45:00,66.61,10.1,75
2023-01-04 20:00:00,43.2,9.8,79
2023-01-04 20:15:00,43.2,9.8,79
2023-01-04 20:30:00,43.2,9.8,79
2023-01-04 20:45:00,43.2,9.8,79
2023-01-04 21:00:00,31.25,9.6,84
2023-01-04 21:15:00,31.25,9.6,84
2023-01-04 21:30:00,31.25,9.6,84
2023-01-04 21:45:00,31.25,9.6,84
2023-01-04 22:00:00,34.96,9.4,86
2023-01-04 22:15:00,34.96,9.4,86
2023-01-04 22:30:00,34.96,9.4,86
2023-01-04 22:45:00,34.96,9.4,86
2023-01-04 23:00:00,9.09,9.6,84
2023-01-04 23:15:00,9.09,9.6,84
2023-01-04 23:30:00,9.09,9.6,84
2023-01-04 23:45:00,9.09,9.6,84
2023-01-05 00:00:00,0.05,10.2,80
2023-01-05 00:15:00,0.05,10.2,80
2023-01-05 00:30:00,0.05,10.2,80
2023-01-05 00:45:00,0.05,10.2,80
2023-01-05 01:00:00,0.07,10.4,79
2023-01-05 01:15:00,0.07,10.4,79
2023-01-05 01:30:00,0.07,10.4,79
2023-01-05 01:45:00,0.07,10.4,79
2023-01-05 02:00:00,0.07,10.3,81
2023-01-05 02:15:00,0.07,10.3,81
2023-01-05 02:30:00,0.07,10.3,81
2023-01-05 02:45:00,0.07,10.3,81
2023-01-05 03:00:00,0.12,10.2,83
2023-01-05 03:15:00,0.12,10.2,83
2023-01-05 03:30:00,0.12,10.2,83
2023-01-05 03:45:00,0.12,10.2,83
2023-01-05 04:00:00,2.23,10.4,83
2023-01-05 04:15:00,2.23,10.4,83
2023-01-05 04:30:00,2.23,10.4,83
2023-01-05 04:45:00,2.23,10.4,83
2023-01-05 05:00:00,10.07,10.4,84
2023-01-05 05:15:00,10.07,10.4,84
2023-01-05 05:30:00,10.07,10.4,84
2023-01-05 05:45:00,10.07,10.4,84
2023-01-05 06:00:00,61.04,9.9,89
2023-01-05 06:15:00,61.04,9.9,89
2023-01-05 06:30:00,61.04,9.9,89
2023-01-05 06:45:00,61.04,9.9,89
2023-01-05 07:00:00,87.19,9.6,93
2023-01-05 07:15:00,87.19,9.6,93
2023-01-05 07:30:00,87.19,9.6,93
2023-01-05 07:45:00,87.19,9.6,93
2023-01-05 08:00:00,95.84,9.6,89
2023-01-05 08:15:00,95.84,9.6,89
2023-01-05 08:30:00,95.84,9.6,89
2023-01-05 08:45:00,95.84,9.6,89
2023-01-05 09:00:00,125.55,10.1,82
2023-01-05 09:15:00,125.55,10.1,82
2023-01-05 09:30:00,125.55,10.1,82
2023-01-05 09:45:00,125.55,10.1,82
2023-01-05 10:00:00,131.92,10.3,73
2023-01-05 10:15:00,131.92,10.3,73
2023-01-05 10:30:00,131.92,10.3,73
2023-01-05 10:45:00,131.92,10.3,73
2023-01-05 11:00:00,143.07,10.6,70
2023-01-05 11:15:00,143.07,10.6,70
2023-01-05 11:30:00,143.07,10.6,70
2023-01-05 11:45:00,143.07,10.6,70
2023-01-05 12:00:00,140.91,10.9,67
2023-01-05 12:15:00,140.91,10.9,67
2023-01-05 12:30:00,140.91,10.9,67
2023-01-05 12:45:00,140.91,10.9,67
2023-01-05 13:00:00,142.58,10.8,67
2023-01-05 13:15:00,142.58,10.8,67
2023-01-05 13:30:00,142.58,10.8,67
2023-01-05 13:45:00,142.58,10.8,67
2023-01-05 14:00:00,151.03,10.8,67
2023-01-05 14:15:00,151.03,10.8,67
2023-01-05 14:30:00,151.03,10.8,67
2023-01-05 14:45:00,151.03,10.8,67
2023-01-05 15:00:00,159.48,10.6,67
2023-01-05 15:15:00,159.48,10.6,67
2023-01-05 15:30:00,159.48,10.6,67
2023-01-05 15:45:00,159.48,10.6,67
2023-01-05 16:00:00,172.73,10.1,73
2023-01-05 16:15:00,172.73,10.1,73
2023-01-05 16:30:00,172.73,10.1,73
2023-01-05 16:45:00,172.73,10.1,73
2023-01-05 17:00:00,194.7,9.8,75
2023-01-05 17:15:00,194.7,9.8,75
2023-01-05 17:30:00,194.7,9.8,75
2023-01-05 17:45:00,194.7,9.8,75
2023-01-05 18:00:00,194.67,9.8,76
2023-01-05 18:15:00,194.67,9.8,76
2023-01-05 18:30:00,194.67,9.8,76
2023-01-05 18:45:00,194.67,9.8,76
2023-01-05 19:00:00,177.98,10.1,77
2023-01-05 19:15:00,177.98,10.1,77
2023-01-05 19:30:00,177.98,10.1,77
2023-01-05 19:45:00,177.98,10.1,77
2023-01-05 20:00:00,163.99,10.2,79
2023-01-05 20:15:00,163.99,10.2,79
2023-01-05 20:30:00,163.99,10.2,79
2023-01-05 20:45:00,163.99,10.2,79
2023-01-05 21:00:00,152.0,10.1,84
2023-01-05 21:15:00,152.0,10.1,84
2023-01-05 21:30:00,152.0,10.1,84
2023-01-05 21:45:00,152.0,10.1,84
2023-01-05 22:00:00,144.64,10.1,82
2023-01-05 22:15:00,144.64,10.1,82
2023-01-05 22:30:00,144.64,10.1,82
2023-01-05 22:45:00,144.64,10.1,82
2023-01-05 23:00:00,127.0,10.1,81
2023-01-05 23:15:00,127.0,10.1,81
2023-01-05 23:30:00,127.0,10.1,81
2023-01-05 23:45:00,127.0,10.1,81
2023-01-06 00:00:00,107.21,8.7,89
2023-01-06 00:15:00,107.21,8.7,89
2023-01-06 00:30:00,107.21,8.7,89
2023-01-06 00:45:00,107.21,8.7,89
2023-01-06 01:00:00,101.1,9.2,87
2023-01-06 01:15:00,101.1,9.2,87
2023-01-06 01:30:00,101.1,9.2,87
2023-01-06 01:45:00,101.1,9.2,87
2023-01-06 02:00:00,96.73,7.8,91
2023-01-06 02:15:00,96.73,7.8,91
2023-01-06 02:30:00,96.73,7.8,91
2023-01-06 02:45:00,96.73,7.8,91
2023-01-06 03:00:00,82.34,7.9,93
2023-01-06 03:15:00,82.34,7.9,93
2023-01-06 03:30:00,82.34,7.9,93
2023-01-06 03:45:00,82.34,7.9,93
2023-01-06 04:00:00,81.93,7.4,91
2023-01-06 04:15:00,81.93,7.4,91
2023-01-06 04:30:00,81.93,7.4,91
2023-01-06 04:45:00,81.93,7.4,91
2023-01-06 05:00:00,84.03,8.5,86
2023-01-06 05:15:00,84.03,8.5,86
2023-01-06 05:30:00,84.03,8.5,86
2023-01-06 05:45:00,84.03,8.5,86
2023-01-06 06:00:00,97.25,8.4,86
2023-01-06 06:15:00,97.25,8.4,86
2023-01-06 06:30:00,97.25,8.4,86
2023-01-06 06:45:00,97.25,8.4,86
2023-01-06 07:00:00,106.51,8.2,86
2023-01-06 07:15:00,106.51,8.2,86
2023-01-06 07:30:00,106.51,8.2,86
2023-01-06 07:45:00,106.51,8.2,86
2023-01-06 08:00:00,120.7,8.9,86
2023-01-06 08:15:00,120.7,8.9,86
2023-01-06 08:30:00,120.7,8.9,86
2023-01-06 08:45:00,120.7,8.9,86
2023-01-06 09:00:00,116.86,9.5,89
2023-01-06 09:15:00,116.86,9.5,89
2023-01-06 09:30:00,116.86,9.5,89
2023-01-06 09:45:00,116.86,9.5,89
2023-01-06 10:00:00,112.85,9.4,92
2023-01-06 10:15:00,112.85,9.4,92
2023-01-06 10:30:00,112.85,9.4,92
2023-01-06 10:45:00,112.85,9.4,92
2023-01-06 11:00:00,113.37,10.1,84
2023-01-06 11:15:00,113.37,10.1,84
2023-01-06 11:30:00,113.37,10.1,84
2023-01-06 11:45:00,113.37,10.1,84
2023-01-06 12:00:00,115.0,10.4,73
2023-01-06 12:15:00,115.0,10.4,73
2023-01-06 12:30:00,115.0,10.4,73
2023-01-06 12:45:00,115.0,10.4,73
2023-01-06 13:00:00,109.78,10.5,75
2023-01-06 13:15:00,109.78,10.5,75
2023-01-06 13:30:00,109.78,10.5,75
2023-01-06 13:45:00,109.78,10.5,75
2023-01-06 14:00:00,119.71,10.4,77
2023-01-06 14:15:00,119.71,10.4,77
2023-01-06 14:30:00,119.71,10.4,77
2023-01-06 14:45:00,119.71,10.4,77
2023-01-06 15:00:00,125.83,10.3,76
2023-01-06 15:15:00,125.83,10.3,76
2023-01-06 15:30:00,125.83,10.3,76
2023-01-06 15:45:00,125.83,10.3,76
2023-01-06 16:00:00,139.57,9.4,81
2023-01-06 16:15:00,139.57,9.4,81
2023-01-06 16:30:00,139.57,9.4,81
2023-01-06 16:45:00,139.57,9.4,81
2023-01-06 17:00:00,155.93,8.8,87
2023-01-06 17:15:00,155.93,8.8,87
2023-01-06 17:30:00,155.93,8.8,87
2023-01-06 17:45:00,155.93,8.8,87
2023-01-06 18:00:00,163.5,9.2,83
2023-01-06 18:15:00,163.5,9.2,83
2023-01-06 18:30:00,163.5,9.2,83
2023-01-06 18:45:00,163.5,9.2,83
2023-01-06 19:00:00,146.74,8.3,85
2023-01-06 19:15:00,146.74,8.3,85
2023-01-06 19:30:00,146.74,8.3,85
2023-01-06 19:45:00,146.74,8.3,85
2023-01-06 20:00:00,139.38,8.6,84
2023-01-06 20:15:00,139.38,8.6,84
2023-01-06 20:30:00,139.38,8.6,84
2023-01-06 20:45:00,139.38,8.6,84
2023-01-06 21:00:00,131.8,9.1,80
2023-01-06 21:15:00,131.8,9.1,80
2023-01-06 21:30:00,131.8,9.1,80
2023-01-06 21:45:00,131.8,9.1,80
2023-01-06 22:00:00,129.94,8.8,81
2023-01-06 22:15:00,129.94,8.8,81
2023-01-06 22:30:00,129.94,8.8,81
2023-01-06 22:45:00,129.94,8.8,81
2023-01-06 23:00:00,121.3,8.4,81
2023-01-06 23:15:00,121.3,8.4,81
2023-01-06 23:30:00,121.3,8.4,81
2023-01-06 23:45:00,121.3,8.4,81
2023-01-07 00:00:00,97.15,8.5,82
2023-01-07 00:15:00,97.15,8.5,82
2023-01-07 00:30:00,97.15,8.5,82
2023-01-07 00:45:00,97.15,8.5,82
2023-01-07 01:00:00,98.43,8.0,85
2023-01-07 01:15:00,98.43,8.0,85
2023-01-07 01:30:00,98.43,8.0,85
2023-01-07 01:45:00,98.43,8.0,85
2023-01-07 02:00:00,96.05,8.4,80
2023-01-07 02:15:00,96.05,8.4,80
2023-01-07 02:30:00,96.05,8.4,80
2023-01-07 02:45:00,96.05,8.4,80
2023-01-07 03:00:00,87.97,8.3,79
2023-01-07 03:15:00,87.97,8.3,79
2023-01-07 03:30:00,87.97,8.3,79
2023-01-07 03:45:00,87.97,8.3,79
2023-01-07 04:00:00,82.99,8.3,77
2023-01-07 04:15:00,82.99,8.3,77
2023-01-07 04:30:00,82.99,8.3,77
2023-01-07 04:45:00,82.99,8.3,77
2023-01-07 05:00:00,83.59,8.0,78
2023-01-07 05:15:00,83.59,8.0,78
2023-01-07 05:30:00,83.59,8.0,78
2023-01-07 05:45:00,83.59,8.0,78
2023-01-07 06:00:00,90.76,7.7,80
2023-01-07 06:15:00,90.76,7.7,80
2023-01-07 06:30:00,90.76,7.7,80
2023-01-07 06:45:00,90.76,7.7,80
2023-01-07 07:00:00,103.21,7.7,76
