ds,yhat,yhat_lower,yhat_upper,trend,weekly,daily,hourly
2024-01-25 05:00:00,59.10239859560354,-9.484024909584694,127.9983324396855,27.974989918975705,0.042376635209268675,0.0196958997307187,0.01117847182948439
2024-01-25 06:00:00,61.22043620518765,-15.344393540203182,127.27426521057387,28.0213925074979,0.030650518487423062,0.10974939999985409,0.011666805324483472
2024-01-25 07:00:00,62.36190901256491,-8.844135218531697,135.17716684012325,28.06779509602008,0.020002715906480308,0.16371084637776084,0.01209682409233816
2024-01-25 08:00:00,61.47348816434924,-11.643537743858305,129.0945194000663,28.114197684542287,0.011095777443445972,0.1436267055026251,0.012466202511888602
2024-01-25 09:00:00,58.78905243944226,-6.569214110303495,131.6012250476041,28.16060027306448,0.004479380966417773,0.057611362554964254,0.012772900667119945
2024-01-25 10:00:00,55.58057106623675,-15.265102363363605,124.65574307429371,28.207002861586663,0.000543214088723723,-0.049315551403616084,0.013015206361933287
2024-01-25 11:00:00,53.09609522196109,-23.004480108431082,123.52235567056466,28.253405450108858,-0.0005174526296694773,-0.1330852155609191,0.013191778646925912
2024-01-25 12:00:00,51.724492145946435,-20.874296201544663,124.10001787039525,28.29980803863104,0.0012804013201134466,-0.18006734000011113,0.013301691751233176
2024-01-25 13:00:00,51.13142046845195,-18.70922577712664,118.21149379153552,28.346210627153233,0.0057084789550337954,-0.20202331981533256,0.013344478247736772
2024-01-25 14:00:00,51.08538394933789,-19.9105157072192,126.35851078885437,28.392613215675443,0.01234698505009845,-0.2068229152446957,0.01332017025006985
2024-01-25 15:00:00,51.989412616488444,-14.549419976399497,128.12746491804958,28.439015804197624,0.020621344887519464,-0.1798157159689628,0.013229337424563442
2024-01-25 16:00:00,54.472042369558,-11.773820832792078,126.87234879963316,28.48541839271982,0.029851945884386957,-0.09842202549809287,0.013073120631289082
2024-01-25 17:00:00,58.42494939537678,-10.808928992283445,126.16501899666578,28.531820981242,0.0393116070315484,0.03401645854962207,0.012853260048610008
2024-01-25 18:00:00,62.53786523396695,-5.218815185636039,131.89548259473142,28.578223569764194,0.048284724381939675,0.17211419999732688,0.01257211671668259
2024-01-25 19:00:00,64.96697550697955,-11.072133708871636,135.4439082079174,28.624626158286386,0.056122047594288745,0.25207819422570055,0.012232686537059206
2024-01-25 20:00:00,64.6606823677767,-4.082989823938672,132.65947238256783,28.67102874680858,0.06228580872444912,0.23805174065734294,0.011838605890051935
2024-01-25 21:00:00,62.16095915428187,-8.35399264517864,134.85376612091596,28.717431335330776,0.06638133972787609,0.14976103744869135,0.011394148181294906
2024-01-25 22:00:00,59.12781874495463,-12.881455148379628,134.58584616052823,28.763833923852957,0.06817317728098234,0.04551731524354492,0.010904210792970775
2024-01-25 23:00:00,57.009881501501056,-12.220472065620289,120.32146127257799,28.810236512375152,0.06758569622874716,-0.024240225035261402,0.010374292097658775
2024-01-26 00:00:00,56.067995032071124,-17.565737902925036,126.06999663357038,28.856639100897333,0.06469024392451087,-0.050705059999114704,0.00981045838658788
2024-01-26 01:00:00,55.58582175473781,-16.83772022730859,124.88928835943675,28.903041689419528,0.059682291217953855,-0.059061438477114606,0.00921930076391823
2024-01-26 02:00:00,54.93929168092646,-9.036254687255074,125.85237861912276,28.949444277941737,0.052853053183277536,-0.07124244859820467,0.008607882262786264
2024-01-26 03:00:00,54.38759758914623,-17.337040100062175,120.53077263596167,28.995846866463918,0.04456023575328063,-0.07864788403208978,0.007983675645476035
2024-01-26 04:00:00,54.77924656303312,-16.52975442172162,124.04931184557162,29.042249454986113,0.035202016099462274,-0.052484020653730486,0.007354492546514133
2024-01-26 05:00:00,56.493260647320966,-12.718505419858039,128.69641956309113,29.088652043508294,0.025197163360283145,0.019695899732769345,0.006728404810165788
2024-01-26 06:00:00,58.72872288833968,-12.369341130287985,128.72668562012768,29.13505463203049,0.014972553567445361,0.10974939999667511,0.006113659051521385
2024-01-26 07:00:00,59.92608975235784,-11.43991526893663,133.0849377235833,29.18145722055268,0.004957504792824171,0.16371084637698344,0.005518585628785656
2024-01-26 08:00:00,58.98392017434152,-8.734730991430252,128.50009940671507,29.227859809074875,-0.004417333752876553,0.14362670550191498,0.0049515033623723755
2024-01-26 09:00:00,56.14244753298824,-11.933941056286843,129.69334783068928,29.27426239759707,-0.012720062941314118,0.057611362553430856,0.004420621443377764
2024-01-26 10:00:00,52.72551705047608,-17.132200628084977,124.77698078925147,29.32066498611925,-0.019520693461803948,-0.049315551399674716,0.003933940077994521
2024-01-26 11:00:00,50.03712648381087,-23.891131194170395,115.99462441782676,29.367067574641446,-0.024401260575279773,-0.13308521556214015,0.0034991514690019066
2024-01-26 12:00:00,48.493278814691045,-19.175767849476774,121.80252029556051,29.41347016316364,-0.026975706186279362,-0.18006733999988245,0.003123542774324267
2024-01-26 13:00:00,47.76268541743383,-24.55378197776721,115.65730667009325,29.459872751685822,-0.026920560650204976,-0.20202331981479077,0.0028139026843730817
2024-01-26 14:00:00,47.623711443021776,-24.539145414990994,115.13764459162942,29.50627534020803,-0.024015201098944127,-0.20682291524460816,0.0025764332313211874
2024-01-26 15:00:00,48.51440968175568,-17.194637285329804,121.39575939816484,29.552677928730212,-0.018188065713279807,-0.17981571596795942,0.002416668385618025
2024-01-26 16:00:00,51.10445865105431,-21.51384074050837,123.03251545697825,29.599080517252407,-0.009563047504608152,-0.09842202549601904,0.0023394009016277496
2024-01-26 17:00:00,55.292271206400514,-17.89094848640148,125.42884406082096,29.645483105774602,0.0015012448010772333,0.034016458551428846,0.0023486187585205942
2024-01-26 18:00:00,59.719499409332116,-10.597234153192993,127.04494281231923,29.691885694296783,0.014387270000192711,0.17211419999930544,0.0024474523939812067
2024-01-26 19:00:00,62.464069837008836,-3.56462721091991,130.29083831670832,29.738288282818978,0.028216749729910895,0.2520781942267416,0.0026381337548092507
2024-01-26 20:00:00,62.41696759410513,-9.796498523515416,125.85823042905692,29.78469087134117,0.041876903244403525,0.2380517406561245,0.0029219679986676695
2024-01-26 21:00:00,60.1150936411461,-7.1294373543200145,129.86655157935792,29.831093459863364,0.054077524388847005,0.149761037446739,0.00329931846527472
2024-01-26 22:00:00,57.248867699924624,-10.435583833249197,123.53036728200348,29.87749604838556,0.06343807266548106,0.045517315242000346,0.003769605308924414
2024-01-26 23:00:00,55.284342374450254,-10.104034615547834,126.94459547927998,29.92389863690774,0.06859992875660947,-0.024240225035854778,0.004331317948485251
2024-01-27 00:00:00,54.4534216855339,-16.05358350069327,123.93671217921042,29.970301225429935,0.06835505792263338,-0.050705060000063626,0.004982041243221269
2024-01-27 01:00:00,53.977616356801974,-13.840982162664384,126.64193120222343,30.016703813952116,0.06177906542518509,-0.05906143847706345,0.0057184950594271295
2024-01-27 02:00:00,53.183539983575706,-16.89614424194555,117.46854386953655,30.063106402474325,0.04835450705568998,-0.07124244859840656,0.006536586648951387
2024-01-27 03:00:00,52.32818676606263,-26.849487253943742,128.21514002011637,30.10950899099652,0.02806971524168759,-0.07864788403217175,0.007431475024373979
2024-01-27 04:00:00,52.29616108092143,-21.555351197283436,123.03212284557128,30.1559115795187,0.0014795301340196367,-0.05248402065315543,0.008397646292913548
2024-01-27 05:00:00,53.5012485226126,-11.815920343754696,125.017720432174,30.202314168040896,-0.030282807035727447,0.01969589972927834,0.009428998702005965
2024-01-27 06:00:00,55.14815303653136,-10.343039124050371,125.31738726310171,30.248716756563077,-0.06554894503110457,0.10974939999798115,0.01051893596581954
2024-01-27 07:00:00,55.667538160524416,-12.981727414217971,123.62262179940812,30.295119345085272,-0.1022147359631714,0.16371084637683544,0.011660467274580385
2024-01-27 08:00:00,53.9749301104933,-13.192839965351345,121.92543840320143,30.341521933607464,-0.13789036548717393,0.14362670550420542,0.012846312257901742
2024-01-27 09:00:00,50.38206734148786,-18.564383606863174,119.18811676827643,30.38792452212966,-0.17009019395217162,0.05761136255755525,0.014069009065582614
2024-01-27 10:00:00,46.32226035371071,-25.58364849440401,115.80375036773034,30.434327110651854,-0.19644614322635784,-0.04931555140130039,0.015321023658177444
2024-01-27 11:00:00,43.198430100403826,-31.634985263756676,113.89518518461134,30.480729699174034,-0.21492487935006363,-0.1330852155596043,0.01659485836242891
2024-01-27 12:00:00,41.47654394479339,-31.271497565894794,115.87824779269187,30.52713228769623,-0.22402742075085585,-0.18006733999863833,0.017883157744386632
2024-01-27 13:00:00,40.82780144014584,-30.481294023532154,109.5064408170636,30.57353487621841,-0.2229504266020444,-0.20202331981521363,0.019178809885085652
2024-01-27 14:00:00,41.01601923622543,-29.80613920042613,111.20360913802443,30.61993746474062,-0.21169132039928448,-0.2068229152448807,0.020475041218228487
2024-01-27 15:00:00,42.468514171261056,-27.288023598737052,113.25153279966881,30.666340053262815,-0.19108434817831926,-0.17981571596997603,0.021765503189275143
2024-01-27 16:00:00,45.83422036080722,-26.5685582865063,110.91407390701217,30.712742641784995,-0.16276118472990203,-0.09842202550036926,0.02304434913513595
2024-01-27 17:00:00,50.94762894154359,-22.88714962694411,121.07309509947555,30.75914523030719,-0.12903711647554303,0.03401645855401843,0.02430629995556594
2024-01-27 18:00:00,56.33149163599009,-13.691962958111441,122.51658455131637,30.80554781882937,-0.09273135837413109,0.17211419999464964,0.025546697342243078
2024-01-27 19:00:00,59.92327974779765,-12.11262954312424,128.8212159016041,30.851950407351566,-0.05693688571266831,0.2520781942253888,0.026761543556588045
2024-01-27 20:00:00,60.51082782870728,-10.021748369221227,133.19608783611116,30.898352995873772,-0.024760524642345867,0.2380517406559063,0.027947526991172617
2024-01-27 21:00:00,58.60254880796095,-20.421636618581093,134.92130403778302,30.944755584395953,0.0009426550094872727,0.14976103744478664,0.029102033013244346
2024-01-27 22:00:00,55.921241208313404,-12.118201426485188,125.62333396717356,30.991158172918148,0.017815744949455845,0.045517315245621075,0.030223139859033642
2024-01-27 23:00:00,53.977574375165176,-17.679885983967672,122.67525924404018,31.03756076144033,0.024204001103101506,-0.024240225036448192,0.03130959963592409
2024-01-28 00:00:00,53.02343827820207,-16.863781127768263,122.33275931087438,31.083963349962524,0.01929732639961869,-0.05070506000001222,0.03236080476562008
2024-01-28 01:00:00,52.282487220647795,-21.819102350702167,119.53147683682711,31.13036593848472,0.0031981493457218413,-0.05906143847701224,0.033376740490624425
2024-01-28 02:00:00,51.10315768130606,-16.807920381622438,118.82018893122417,31.176768527006914,-0.023091051521057015,-0.07124244859860847,0.0343579243348143
2024-01-28 03:00:00,49.80863112922548,-17.590122257536226,119.4170885806217,31.22317111552911,-0.05775847866804943,-0.07864788403162185,0.035305333672619295
2024-01-28 04:00:00,49.37579986410638,-20.12099208058061,116.96385284175685,31.26957370405129,-0.09834237669118732,-0.052484020652580385,0.036220322800503704
2024-01-28 05:00:00,50.289161823011995,-15.385285306536918,119.42314255529296,31.315976292573485,-0.14194298284471407,0.019695899730546196,0.03710453112679247
2024-01-28 06:00:00,51.7691835362961,-14.587854474275142,123.62386357797895,31.36237888109568,-0.18546637606941874,0.10974939999928719,0.037959784288893995
2024-01-28 07:00:00,52.218774810599875,-18.632249230020093,120.65909548403883,31.40878146961786,-0.2258770958061074,0.1637108463773193,0.0387879901654989
2024-01-28 08:00:00,50.52572270429473,-22.002391950047603,123.08817908656697,31.455184058140066,-0.2604363703721416,0.14362670550249496,0.03959103188181918
2024-01-28 09:00:00,47.006746169526906,-25.355093427896847,119.29386375607655,31.501586646662247,-0.28690509378723317,0.057611362556021894,0.04037065999483665
2024-01-28 10:00:00,43.12423220151869,-32.676633975633855,116.64510737108688,31.547989235184442,-0.30369499190482224,-0.04931555140303277,0.041128386097779086
2024-01-28 11:00:00,40.29580681033586,-25.33885059622699,112.49386684730887,31.594391823706637,-0.3099571871407257,-0.1330852155608254,0.041865380092024077
2024-01-28 12:00:00,38.960237216432034,-28.798893556344954,110.54414904529843,31.640794412228818,-0.30560392999991376,-0.18006733999941,0.042582373345403726
2024-01-28 13:00:00,38.731464190915354,-34.90606880023092,107.036950179928,31.687197000751013,-0.291265882054892,-0.20202331981563643,0.04327956988015879
2024-01-28 14:00:00,39.32494234212108,-32.059902209369874,113.18075590368507,31.733599589273208,-0.26819330452808604,-0.2068229152447931,0.04395656762783419
2024-01-28 15:00:00,41.1549191059002,-21.640741975524854,108.67515536551632,31.780002177795403,-0.23811423338336424,-0.1798157159696045,0.0446122916272545
2024-01-28 16:00:00,44.88054065087648,-19.004905104019567,113.37888132772494,31.82640476631757,-0.20306578211071835,-0.09842202549829543,0.045244940858400244
2024-01-28 17:00:00,50.23138944587104,-20.045604209923702,120.41395729804061,31.80758932702256,-0.16521589524843516,0.03401645854830827,0.04585195018174946
2024-01-28 18:00:00,55.77838609937034,-16.37099633000567,126.58499843282134,31.788773887727544,-0.12669219272864962,0.17211419999662816,0.04642996859537354
2024-01-28 19:00:00,59.43277912634011,-12.105883539266618,128.95713195806252,31.769958448432536,-0.08943222108225428,0.2520781942257979,0.04697485474429792
2024-01-28 20:00:00,60.00751784475425,-9.254256711865654,126.95083025356061,31.75114300913752,-0.055065856525417275,0.23805174065821627,0.047481690315960355
2024-01-28 21:00:00,58.09439431386316,-10.799052422189224,127.3318483494966,31.732327569842514,-0.024836294822145156,0.1497610374489768,0.04794481163292875
2024-01-28 22:00:00,55.520938049946594,-13.927470749494274,121.63155908639256,31.71351213054751,0.0004384358814067678,0.04551731524418317,0.048357859427737036
2024-01-28 23:00:00,53.87431180191363,-16.089611282153076,122.74130667544468,31.694696691252496,0.02036566536102389,-0.024240225034655966,0.048713846448059726
2024-01-29 00:00:00,53.431587392785765,-13.802026668938172,128.65157980130456,31.675881251957488,0.034945589860715165,-0.050705059999538324,0.04900524220549036
2024-01-29 01:00:00,53.40373686626925,-16.880696213126093,121.11579272534442,31.657065812662474,0.04451402971567626,-0.05906143847666751,0.04922407385186372
2024-01-29 02:00:00,53.11476369508951,-18.016212287376803,121.87965675768028,31.638250373367466,0.0496694709855951,-0.07124244859891711,0.049362041851906575
2024-01-29 03:00:00,52.86150130915596,-19.80018296321184,121.32057216197511,31.619434934072455,0.05119334671554489,-0.07864788403180314,0.049410648821638675
2024-01-29 04:00:00,53.581500394364646,-15.385096265454184,122.07976323492106,31.600619494777447,0.049971427620911044,-0.05248402065454858,0.04936133962686539
2024-01-29 05:00:00,55.6948536134732,-14.591455345182574,130.06273811109284,31.581804055482433,0.04692238736616514,0.01969589973181401,0.04920565058988543
2024-01-29 06:00:00,58.33867144852165,-16.66967713069346,128.1976626406705,31.562988616187425,0.042937434967618995,0.10974940000059324,0.048935365440414644
2024-01-29 07:00:00,59.835190894759904,-8.497839389311652,128.03180800418994,31.54417317689242,0.038832724845510806,0.16371084637654193,0.048542675469746645
2024-01-29 08:00:00,59.0119857223695,-9.474376006044348,128.45943858407605,31.525357737597407,0.0353143794025339,0.14362670550178477,0.0480203412138549
2024-01-29 09:00:00,56.14667834182213,-16.485236964975684,129.6250746282136,31.506542298302392,0.03295462027258284,0.057611362553705706,0.047361852901186094
2024-01-29 10:00:00,52.67364094216674,-20.568783437953673,124.15101276007665,31.487726859007385,0.032176821446564675,-0.049315551404658424,0.04656158685642624
2024-01-29 11:00:00,49.98899398783595,-22.895127040294984,118.45091336624951,31.468911419712374,0.033247268987658285,-0.13308521556204644,0.0456149550551029
2024-01-29 12:00:00,48.523221362268764,-16.079921789310816,115.0173882366221,31.450095980417366,0.0362719258545958,-0.18006734000018165,0.04451854507550045
2024-01-29 13:00:00,47.90271092711406,-22.471041468664694,120.30871236178304,31.43128054112236,0.041197359962993396,-0.20202331981605928,0.043270247796685306
2024-01-29 14:00:00,47.8721866882258,-19.39621326542825,126.10839911248603,31.412465101827344,0.047815955512196334,-0.20682291524459878,0.041869370334427454
2024-01-29 15:00:00,48.87950526320756,-14.928110332978346,114.79284302545376,31.393649662532336,0.055776344210633794,-0.17981571596860116,0.040316731899798876
2024-01-29 16:00:00,51.616301406977556,-18.26994704000392,122.34262633734711,31.374834223237325,0.06460045548909965,-0.09842202549722193,0.03861474050370195
2024-01-29 17:00:00,55.95661816359169,-17.723448580941717,128.2019394970211,31.356018783942318,0.07370855675429588,0.034016458550897855,0.036767448695707396
2024-01-29 18:00:00,60.45518412621607,-13.223431287237663,126.07558444559385,31.337203344647303,0.08245309536569391,0.17211419999860672,0.034780586839800565
2024-01-29 19:00:00,63.09295704192778,-1.7327753598985884,139.88782981572612,31.318387905352296,0.09016112427556204,0.2520781942262071,0.03266157276596389
2024-01-29 20:00:00,62.73094515331857,-7.446843199656716,127.34150822030584,31.29957246605729,0.09618374623282804,0.2380517406569978,0.03041949699482876
2024-01-29 21:00:00,59.97405387998486,-10.082575236105622,128.41532429477584,31.280757026762277,0.0999495682354352,0.14976103744780728,0.028065083119601826
2024-01-29 22:00:00,56.63612319435589,-11.659835174522012,125.70851025357197,31.26194158746727,0.10101787221017562,0.045517315242638565,0.02561062332054148
2024-01-29 23:00:00,54.28630920967977,-16.12341264612511,133.46479153644034,31.243126148172255,0.09912632575292743,-0.024240225035249356,0.02306988938371766
